"node","module","degree","betweenness","is_hub"
"1-{4-methoxy-2,12-diazahexacyclo[14.3.2.1,.0,.0,.0,]docosa-3(8),4,6-trien-2-yl}ethanone","3",169,3056.5,FALSE
"[(1ar,3ar,8ar)-1a-isopropyl-3a-methyl-2h,3h,4h,7h,8h-azuleno[1,8a-b]oxiren-6-yl]methyl 4-methoxybenzoate","2",91,1270.33333333333,FALSE
"Akd-2A","1",49,462,FALSE
"2,6-Bis(3-methyl-2-butenyl)-4-[2-(3,5-dihydroxyphenyl)ethenyl]phenol","1",92,4746.5,FALSE
"(3as,3br,5ar,6s,7s,9ar,9bs,11as)-1-[(1s)-1-(dimethylamino)ethyl]-9a,11a-dimethyl-3h,3ah,3bh,4h,5h,5ah,6h,7h,8h,9h,9bh,10h,11h-cyclopenta[a]phenanthrene-6,7-diol","5",138,6457.83333333333,FALSE
"[3R-(3alph,3aalpha,7alpha,7aalpha)]-7-Dimethyl-3,7a-bis(acetyloxy)hexahydro-3a 1,4-isobenzofurandione","2",22,0,FALSE
"6,7-Dihydrotabersonine","2",103,328,FALSE
"Asperimide B","2",131,1203.16666666667,FALSE
"(2s,3r,4s,5s,6r)-2-{[(1s,4r,6r,7s)-7-hydroxy-1,3,3-trimethyl-2-oxabicyclo[2.2.2]octan-6-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol","5",80,1104,FALSE
"cis-tetradec-11-enoic acid","2",5,0,FALSE
"8,8a-Deoxyoleandolide","1",85,1880,FALSE
"CHOLATE","1",118,1556.5,FALSE
"Liangshanine","1",147,1263.5,FALSE
"(1S,3R,6S,6aR,6bR,8S,9S,11R,11aR,12R,12aR,14R)-1-ethyl-6,8,11-trihydroxy-3-methyl-10-methylenetetradecahydro-3,6a,12-(epiethane[1,1,2]triyl)-9,11a-methanoazuleno[2,1-b]azocine 1-oxide","1",99,1614.5,FALSE
"Hygrophorone B16","6",46,3877.5,FALSE
"Hygrophorone B14","1",72,0,FALSE
"N-(m-Methoxybenzyl)hexadecanamide","1",157,2830.5,FALSE
"Corymbi-7,13E-dienolide","5",99,1608,FALSE
"Palmarumycin B5","3",135,3949.5,FALSE
"1-methyl-5,7-diphenyl-6-(3,4,5,6-tetrahydropyridin-2-yl)-octahydro-2h-quinoline","1",107,1143,FALSE
"8'-amino-1-methoxy-2'-propanoyl-3',10'-dioxaspiro[indole-3,6'-tricyclo[3.3.2.0,]decan]-2-one","5",38,2621,FALSE
"15-oxo-18Z-tetracosenoic acid","7",118,3336,FALSE
"Cytosporin E","1",161,2834.98333333333,FALSE
"Magnoporphine","3",141,1960.5,FALSE
"Neodolastane","1",114,1823.5,FALSE
"Caffeine","5",3,0,FALSE
"Campafungin B","5",82,1538,FALSE
"5,5,9,13-tetramethyl-7-(phenylmethylidene)tetracyclo[11.2.1.0,.0,]hexadec-14-ene-6,12-dione","4",56,2956,FALSE
"Erucamide","1",12,1675,FALSE
"(1-{14-methoxy-7,11-dimethyl-5-oxapentacyclo[8.8.0.0,.0,.0,]octadec-16-en-6-yl}ethyl)dimethylamine","2",156,4421,FALSE
"N-[(4-hydroxy-3-methoxyphenyl)methyl]hexadecanamide","5",92,2690,FALSE
"Salvianonol","2",27,165,FALSE
"(R)-4-((3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid","2",40,400,FALSE
"5beta-pregnane-11beta,17alpha,20alpha,21-tetrol-3-one","6",64,1256,FALSE
"Cyahookerin B","4",92,1937.5,FALSE
"Aphidicolin A4","1",70,141,FALSE
"Akaeolide","3",159,1650.33333333333,FALSE
"11-decyl-11h-5,10-dioxatetraphen-12-one","7",127,3328.5,FALSE
"Verazine","6",60,1116.5,FALSE
"3-(2-methylpropyl)-5-(propan-2-yl)-1,2,4-trithiolane","7",3,43,FALSE
"2-[2-(azepan-1-yl)-2-oxoethyl]-1-hydroxy-1-phenyl-decahydropyrido[1,2-a]azepin-4-one","1",89,2362.5,FALSE
"methyl 2-[(2r,6r)-6-tridecyloxan-2-yl]acetate","1",57,174,FALSE
"(4r)-7-hydroxy-4-(4-hydroxy-3-methoxyphenyl)-5-[(1e)-2-(4-hydroxyphenyl)ethenyl]-3,4-dihydro-1-benzopyran-2-one","3",166,1229,FALSE
"Alstonoxine B","2",16,623,FALSE
"Glyceryl linolenate","2",29,8,FALSE
"(1S,2S,3R,6R,7R,10S,11S,12S)-2-[5-(4-hydroxyphenyl)pentyl]tetracyclo[8.2.1.03,12.06,11]trideca-4,8-diene-7-carboxylic acid","1",79,1505,FALSE
"PC(9:0/0:0)","1",40,189,FALSE
"n-butyrl n-valeric acid","7",2,0,FALSE
"Beilschmiedic acid B","7",76,2447,FALSE
"Sorbitane Monopalmitate","3",62,225.5,FALSE
"Puemiricarpene","1",98,4296.66666666667,FALSE
"MELIBIOSE","1",80,3142,FALSE
"Feretoside","1",30,6,FALSE
"N-(3,4-dimethoxybenzyl)-hexadecanamide","3",130,1933.5,FALSE
"2',6'-Dihydroxy-3'-(1-p-menthen-3-yl)-4'-methoxychalcone","3",145,386,FALSE
"2-pyridin-3-yl-thiazolidine-4-carboxylic acid","7",1,0,FALSE
"N-(3-Methoxybenzyl)palmitamide","7",26,57,FALSE
"Azaphilone Multiformin B","7",88,1929,FALSE
"11-hydroxy-7-methyl-17-methylidene-5-azahexacyclo[9.6.2.0,.0,.0,.0,]nonadec-4-en-14-yl 2-methylbutanoate","2",75,1470,FALSE
"Irisflorentin","7",64,4379.33333333333,FALSE
"Erycristin","3",174,2716,TRUE
"Dioctyl Phthalate","6",96,2031,FALSE
"Lincomycin B","1",120,1121,FALSE
"8-hydroxy-1,6-dimethoxy-3,4-dihydro-1H-isochromene-7-carbaldehyde","1",1,0,FALSE
"1-{5-[(6,8-dimethyl-octahydro-1h-quinolizin-4-yl)methyl]-7-methyl-octahydro-2h-quinolin-1-yl}ethanone","2",79,971,FALSE
"(2s,3as,5s,6r,7ar)-2-[(8z)-pentadec-8-en-1-yl]-hexahydro-1-benzofuran-3a,5,6,7a-tetrol","6",31,1307,FALSE
"Icariside F2","7",69,2415,FALSE
"2-acetoxy-4-pentadecylbenzoic acid","6",72,2073.5,FALSE
"25-hydroxy-ergosta-4,6,8(14),22E-tetraen-3-one","2",86,2488.5,FALSE
"(1'r,2r,2's,4's,5s,8's,9's,12's,13's,16's,18's)-5,9',13'-trimethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0,.0,.0,]icosan]-16'-ol","4",94,3968.16666666667,FALSE
"Lespecyrtin E6","3",94,3389.5,FALSE
"Steganone","1",20,74,FALSE
"(4as,5s,6ar,8ar,12as,12br,14ar,14br)-4,4,6a,8a,11,11,14b-heptamethyl-2,3,4a,5,6,8,9,10,12,12a,12b,13,14,14a-tetradecahydro-1h-picen-5-ol","4",49,1048,FALSE
"14-Demethyllanosterol","4",59,2569.5,FALSE
"4,6,12-trihydroxy-3,5,7,9,11,13-hexamethyl-14-propyl-1-oxacyclotetradecane-2,10-dione","2",110,1147.5,FALSE
"9-(2,3-dihydroxy-3-methylbutyl)-8,11-dihydroxy-2,2-dimethyl-1,5-dioxatetraphen-10-one","2",137,6695,FALSE
"Eudesmin","1",50,588.5,FALSE
"(1r,3r,8r,9r,10r,13s)-3-ethoxy-6,9,10-trimethyl-5-oxo-4,14-dioxatetracyclo[7.5.0.0,.0,]tetradec-6-en-8-yl (2z)-2-methylbut-2-enoate","5",11,0,FALSE
"Berkchaetoazaphilone C","7",59,2753,FALSE
"20-Isosolafloridine","7",90,2243,FALSE
"(1s,2s,4s,9s,10r)-14-oxo-7,15-diazatetracyclo[7.7.1.0,.0,]heptadecan-4-yl (3r,5e)-3-hydroxyoct-5-enoate","2",79,1057.83333333333,FALSE
"(1s,3r,7r,8s,11s,12s,15r,16r)-7,12,16-trimethyl-15-[(2r)-6-methylheptan-2-yl]pentacyclo[9.7.0.0,.0,.0,]octadecan-6-one","3",128,1664,FALSE
"(3s,4ar,6ar,6bs,8ar,12ar,14ar,14br)-4,4,6a,6b,11,11,14b-heptamethyl-2,3,4a,5,6,7,8,8a,9,10,12,12a,14,14a-tetradecahydro-1h-picen-3-ol","3",137,1930.5,FALSE
"Iso-5-methoxyafrormosin","2",34,1075,FALSE
"(3beta,22E)-stigmasta-5,22-dien-3-ol","2",74,1918.5,FALSE
"Lupinisoflavone G","3",154,1801.83333333333,FALSE
"26-Hexacosanolide","2",94,1692,FALSE
"3beta-Hydroxy-(22E,24R)-ergosta-5,8,22-trien-7-one","5",108,2283.5,FALSE
"Xylacremolide B","7",92,6934.83333333333,FALSE
"Dechlororoseophilin","2",72,754.5,FALSE
"(2s,3s,6r)-6-(13-hydroxytetradecyl)-2-methylpiperidin-3-ol","2",10,0,FALSE
"PC(O-8:0/2:0)","1",100,3626.5,FALSE
"1,5-dihydroxy-3,6-dimethoxy-2,7-diprenylxanthone","5",135,5257.5,FALSE
"Phomopsisin A","5",77,2866.5,FALSE
"perovskatone A","4",10,0,FALSE
"Ergosta-4,6,8,22-tetraen-3-one","4",58,1387.5,FALSE
"Cis-Bis(Methylthio)Silvatin","1",24,1676,FALSE
"Xerophilusin G","5",103,1655.5,FALSE
"Abyssinin III","2",147,1601.5,FALSE
"Scutalbin C","2",89,1360.5,FALSE
"Leupeptin","5",113,4195.5,FALSE
"Gymnasterone B","1",164,2960.5,FALSE
"6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole","7",90,1064,FALSE
"Flabellinol","2",110,568,FALSE
"15,17,18-trihydroxy-18-(methoxycarbonyl)-2,12-diazahexacyclo[14.2.2.1,.0,.0,.0,]henicosa-3,5,7-triene-2-carboxylic acid","5",100,3953,FALSE
"2-(2-(hydroxymethyl)-3-methoxyphenyl)-1-(1h-indol-6-yl)-7-methylbenzo[cd]indol-3(1h)-one","7",2,10,FALSE
"N-Stearoyltryptamine","2",110,1737,FALSE
"28:5(10Z,13Z,16Z,19Z,22Z)","5",47,484,FALSE
"10-hydroxy-2,2,9,9,12a,14a-hexamethyl-1,2,3,4,4a,5,6b,7,8,8a,9,10,11,12,12a,12b,13,14,14a,14b-icosahydropicene-4a-carbaldehyde","5",90,1919,FALSE
"Beauveriolide IV","4",66,11226.5,FALSE
"Methyldehydrograviphane","6",58,1218.5,FALSE
"(1r,4ar,6as,6br,8ar,10s,12ar,12br,14br)-1,4a,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,7,8,8a,10,11,12,12b,13,14b-tetradecahydropicene-1,10-diol","1",83,926.5,FALSE
"Rubiginone I","1",2,1668,FALSE
"2H-Oxireno[1,10a]phenanthro[3,2-b]furan-10(11bH)-one, 5,7-bis(acetyloxy)-3,3a,4,5,6,7,7a,7b,8,8a-decahydro-4,4,7a,11-tetramethyl-, (1aS,3aR,5S,7S,7aR,7bS,8aR,11bR)-","5",31,216,FALSE
"Koelpinin C","2",69,3224.5,FALSE
"(1S,2R,5R,6R,10R,13S,15S)-5-[(2R,3E,5R)-5,6-dimethylhept-3-en-2-yl]-6,10-dimethyl-16,17-dioxapentacyclo[13.2.2.0,.0,.0,]nonadec-18-en-13-ol","5",79,1077,FALSE
"Hecogenin","5",100,3031.5,FALSE
"Rickiol A","1",76,31,FALSE
"Eudoraenol","2",33,67,FALSE
"4-epi-8-hydroxy-15-epi-brefeldin C","15",1,0,FALSE
"16-hydroxy-7-[hydroxy(phenyl)methyl]-5,5,9,16-tetramethyltetracyclo[10.2.2.0,.0,]hexadec-13-en-6-one","1",163,3763.83333333333,FALSE
"16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one","2",89,1799,FALSE
"Sorbitane Monooleate","7",53,501,FALSE
"4,4,6a,6b,10,10,14b-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,9,10,11,12,12a,12b,13,14,14a,14b-icosahydropicen-3-ol","3",88,3169.5,FALSE
"Bicalamenene","4",57,2928.5,FALSE
"4,4,6b,8a,10a,11,13b-heptamethyl-docosahydropiceno[2,3-b]oxirene-3,8-diol","4",57,1800,FALSE
"(3s,4ar,6ar,6bs,8as,12as,14ar,14br)-8a-(hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,9,10,12,12a,14,14a-dodecahydropicen-3-ol","5",85,500,FALSE
"Neoruscogenin","7",91,734.5,FALSE
"Kopsiloscine C","1",159,2746,FALSE
"2-Propyl-4-(hydroxymethyl)furan-3-carboxylic acid","1",2,1668,FALSE
"Ligulacephalin A","5",102,3299,FALSE
"1,5-dihydroxy-7,7,10a-trimethyl-3,5'-bis(propan-2-yl)-5,6,6a,7,8,9,10,10a-octahydro-2H-spiro[acephenanthrylene-4,2'-bicyclo[3.1.0]hexan]-2-one","1",139,3557.66666666667,FALSE
"(1r,13r,15r,18r)-9,15-dimethoxy-5,7-dioxa-12-azapentacyclo[10.5.2.0,.0,.0,]nonadeca-2,4(8),9,16-tetraen-18-yl pyridine-3-carboxylate","6",95,1310,FALSE
"Nonaethylene glycol","1",107,904.5,FALSE
"3-benzyl-5,11-dihydroxy-6,9,12-triisopropyl-1,7-dioxa-4,10-diazacyclododeca-4,10-diene-2,8-dione","7",38,1634.5,FALSE
"Anthracyclinone Blue B","7",125,2317.5,FALSE
"Schizine B","2",131,1161,FALSE
"n-{18-hydroxy-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.0,.0,.0,.0,]tetracosan-7-yl}ethanimidic acid","1",166,3239.36666666667,FALSE
"Stagonolide B","5",5,488,FALSE
"1-[8,8a-dimethyl-3-({3,4,5-trimethyl-5h,6h,7h,8h-naphtho[2,3-b]furan-2-yl}oxy)-4,4a,5,6,7,8-hexahydro-1h-naphthalen-2-yl]ethanone","5",77,2222,FALSE
"pseudolaric acid B","5",83,3186,FALSE
"Oxaclausarin","7",37,113,FALSE
"flueggine B","3",61,319,FALSE
"2,6,6,10,14,17,17-heptamethyl-21,22-dioxahexacyclo[18.2.2.0,.0,.0,.0,]tetracos-23-ene-7,8-diol","2",138,2632.5,FALSE
"2-oxo-nonadecanoic acid","2",19,386.5,FALSE
"AKML B","2",19,2,FALSE
"Olean-12-en-28-oic acid, 3-hydroxy-, (3beta,5xi,9xi,18xi)-","2",93,2022,FALSE
"Oleanonic acid","1",70,949,FALSE
"Aureoverticillactam","1",100,1732,FALSE
"Sinensol E","2",111,3880.5,FALSE
"25(R)-spirost-5-en-3beta,7beta,12beta,21-tetrol","2",83,1456,FALSE
"N-Butylbenzenesulfonamide","5",1,0,FALSE
"(4E,10E)-18-benzyl-7-hydroxy-6,8,15,16-tetramethyl-2,14-dioxa-19-azatetracyclo[10.8.0.01,17.013,15]icosa-4,10-diene-3,20-dione","2",78,5057.33333333333,FALSE
"Cer(t18:0/22:0(2OH))","6",2,0,FALSE
"(4as,6as,6br,8ar,12as,12bs,14bs)-12a-(hydroxymethyl)-2,2,6a,6b,9,9-hexamethyl-10-oxo-3,4,5,6,7,8,8a,11,12,12b,13,14b-dodecahydro-1h-picene-4a-carboxylic acid","1",143,1660.5,FALSE
"(3beta)-3-hydroxyolean-12-en-28-oic acid","1",82,1469,FALSE
"PE(0:0/18:1(9Z))","1",140,1767.5,FALSE
"Delnuttaline","5",1,0,FALSE
"(2s,3r,4s,5s,6r)-2-{[(3s,6e)-3,7-dimethyloctadeca-1,6-dien-3-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol","7",29,1527,FALSE
"2-((4R)-4-((3R,5R,6S,7R,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid","3",52,5015,FALSE
"(1r,2s,7s,8r,9s)-12-hydroxy-11-isopropyl-2,6,6-trimethyl-15-(4-methylpent-3-en-1-yl)-10,13-dioxotetracyclo[7.4.4.0,.0,]heptadeca-11,15-diene-8-carbaldehyde","5",107,4229.66666666667,FALSE
"PE(0:0/18:0)","7",56,891,FALSE
"Varioxiranol I","3",139,2742,FALSE
"Hemsleyatine","3",129,1466,FALSE
"12a-(hydroxymethyl)-2,2,6a,6b,9,9-hexamethyl-10-oxo-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,12a,12b,13,14b-octadecahydropicene-4a-carboxylic acid","2",134,1672.33333333333,FALSE
"Daphnetoxin","3",135,834.5,FALSE
"8Beta-O-Methyl-4'-Demethoxy-3',4'-Methylenedioxyrocaglaol","7",75,76,FALSE
"(1s,3as,5as,5br,7ar,11ar,11br,13br)-1-isopropyl-5a,5b,8,8,11a-pentamethyl-9-oxo-1h,2h,3h,4h,5h,6h,7h,7ah,10h,11h,11bh,12h,13bh-cyclopenta[a]chrysene-3a-carbaldehyde","7",78,1497,FALSE
"Huptremule D","7",52,120,FALSE
"Cyathinin D","2",63,1021.5,FALSE
"Anemosapogenin","4",97,3016.33333333333,FALSE
"auricularine","4",94,3219.5,FALSE
"Cyclo-(L-Ile-L-Glu-L-Ile-L-Glu)","6",57,13070.5,FALSE
"glycyrrhetic acid","7",116,792.5,FALSE
"Kopsimaline A","5",120,2176,FALSE
"Chrodrimanin K","5",100,2051.33333333333,FALSE
"Kermadecin A","2",114,1992,FALSE
"Hispiduloside","5",63,808,FALSE
"Licoricidin","2",100,1682.5,FALSE
"17-hexyl-3,4-dihydroxy-2-(hydroxymethyl)-hexadecahydropyrano[2,3-b]1,4-dioxacyclohexadecan-6-one","2",83,3048.5,FALSE
"11-heptadecyl-11h-5,10-dioxatetraphen-12-one","3",129,1635,FALSE
"Soyasapogenol A","4",92,1013,FALSE
"(1r,2r,3as,3bs,7s,9ar,9bs,11as)-7-(acetyloxy)-9a,11a-dimethyl-1-[(1s)-1-[(5s)-5-methyl-3,4,5,6-tetrahydropyridin-2-yl]ethyl]-1h,2h,3h,3ah,3bh,4h,6h,7h,8h,9h,9bh,10h,11h-cyclopenta[a]phenanthren-2-yl acetate","7",125,2020.5,FALSE
"Cycloartomunoxanthone","4",68,4869.66666666667,FALSE
"Lantanoic acid","3",96,1327.5,FALSE
"Brahucin B","3",167,3553,FALSE
"Vielanin A","7",117,1532,FALSE
"Kurzichalcolactone B","7",91,3306.5,FALSE
"8-(3,3-dimethyloxiran-2-yl)-8-methoxy-4,6,12,17,17-pentamethyl-9-oxahexacyclo[11.9.0.0,.0,.0,.0,]docosan-18-one","2",40,805,FALSE
"panaxatriol","5",57,163,FALSE
"asprellol B","1",143,2681,FALSE
"Ajugasalicigenin","3",140,1492.5,FALSE
"Lucidenic acid D","3",92,3368.83333333333,FALSE
"2-hydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propyl (9Z,12Z,15Z)-octadeca-9,12,15-trienoate","1",171,1794.5,FALSE
"Alisol F","7",129,2648,FALSE
"Pyrrospirone H","2",98,1676,FALSE
"Isoamoritin","5",46,644,FALSE
"Communesin B","4",63,1930,FALSE
"6-chloro-2,5,16-trihydroxy-17-{2-hydroxy-1,6-dimethyl-3,7-dioxabicyclo[4.1.0]heptan-4-yl}-11,15-dimethylpentacyclo[14.2.1.0,.0,.0,]nonadec-8-en-10-one","2",90,203,FALSE
"8-[(7-hydroxy-5-methoxy-2-phenyl-3,4-dihydro-2h-1-benzopyran-6-yl)methyl]-5-methoxy-2-phenyl-3,4-dihydro-2h-1-benzopyran-7-ol","5",43,1349,FALSE
"Okaramine L","1",83,185,FALSE
"Lusianthrin","6",1,0,FALSE
"4-Rhamnosyl-Phenylethylene","6",7,0,FALSE
"taurohyocholic acid","6",69,2770.83333333333,FALSE
"Quillaic acid","2",84,2989.5,FALSE
"Paecilonic acid B","6",22,40,FALSE
"Iriomoteolides-1B","5",115,3311,FALSE
"5,6-dehydro-7-deacetyl-7-oxogedunin","1",4,3339,FALSE
"2-[(2R,4aS,8S,8aS)-8-[2-[(4aS,7R,8aR)-7-(1-carboxyethenyl)-1-hydroxy-4a-methyl-2-oxo-6,7,8,8a-tetrahydro-5H-naphthalen-1-yl]ethyl]-4a-methyl-7-oxo-1,2,3,4,8,8a-hexahydronaphthalen-2-yl]prop-2-enoic acid","7",108,4043,FALSE
"6Beta-Cinnamoyloxy-7Beta-Acetoxyvouacapen-5Alpha-Ol","7",42,1879,FALSE
"(1s,2s,7r,8r,9s,10s,12s,13s,16r)-7,8,10-tris(acetyloxy)-12,13-dihydroxy-5,9-dimethyl-2-(prop-1-en-2-yl)-15-oxatetracyclo[7.6.1.0,.0,]hexadec-4-en-4-yl acetate","6",51,1985,FALSE
"Fluvirucin B6","2",91,1025,FALSE
"(1r,2s,4s,6r,7s,10s,11r,18r)-7,11-dimethyl-14-oxo-6-[(1r)-1-[(3r,5s)-1,5,6,6-tetramethyl-2,7,8-trioxabicyclo[3.2.1]octan-3-yl]ethyl]-5-oxapentacyclo[8.8.0.0,.0,.0,]octadeca-12,15-dien-18-yl acetate","2",62,45,FALSE
"Ent-paeciloketal A","1",73,3470,FALSE
"Penochalasin D","2",94,4479.5,FALSE
"Scytonemin","1",82,543.5,FALSE
"Citrumarin B","2",92,475,FALSE
"Cer(t18:0/16:0)","4",59,2932.5,FALSE
"8,10,16,22-tetrahydroxy-9-methoxy-7,14,18-trimethyl-19-(5-oxo-2h-furan-3-yl)-4,6,11-trioxahexacyclo[12.11.0.0,.0,.0,.0,]pentacosan-17-one","6",63,2636,FALSE
"protoporphyrinogen IX","1",141,4525,FALSE
"DG(18:1(9Z)/18:3(9Z,12Z,15Z)/0:0)[iso2]","1",137,1990.5,FALSE
"5,14-diethyl-2,11,20,23-tetramethyl-4,13,22,28,29,30-hexaoxatetracyclo[23.2.1.1,.1,]triacontane-3,12,21-trione","2",64,426,FALSE
"Cer(t18:0/18:0)","1",61,661,FALSE
"Gelseiridone","4",61,2958.33333333333,FALSE
"RAFFINOSE","1",56,878.5,FALSE
"1-[5-(3,3-dimethyloxiran-2-yl)-2-hydroxyoxolan-3-yl]-3b,6,6,9a,11a-pentamethyl-7-oxo-1H,2H,3bH,4H,5H,5aH,6H,7H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-4-yl acetate","1",62,705,FALSE
"4-(5-(7-chloro-5'-hydroxy-4,6-dimethoxy-3'-(methoxycarbonyl)-2',7'-dimethyl-3-oxo-7',8'-dihydro-3H,4'H-spiro[benzofuran-2,6'-quinolin]-4'-yl)furan-2-yl)benzoic acid","1",124,366.5,FALSE
"PC(16:0/0:0)","1",49,353,FALSE
"2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one","1",169,2810.33333333333,FALSE
"DG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]","1",167,2508.5,FALSE
"Salignarine A","3",174,3577,TRUE
"docosa-9,12,15-trien-1-ol","5",12,194,FALSE
"(3aR)-2,10beta,11,11-Tetramethyl-3-oxo-10abeta-hydroxy-5-hydroxymethyl-8beta-(decanoyloxy)-9alpha-(tiglyloxy)-7,8-methano-3,3abeta,4,6aalpha,7beta,8,9,10,10a,10bbeta-decahydrobenzo[e]azulene","2",96,626.5,FALSE
"(1s,9r,10s,12r,15r,16r)-12,14,14,19-tetramethyl-16-{3-[2-(methylamino)ethyl]-1h-indol-2-yl}-8,19-diazapentacyclo[7.7.3.0,.0,.0,]nonadeca-2,4,6-trien-12-ol","5",115,880.166666666667,FALSE
"methyl 3,20-diethyl-38-hydroxy-4-oxa-6,16,24,34-tetraazaundecacyclo[25.10.1.1,.0,.0,.0,.0,.0,.0,.0,.0,]nonatriaconta-7,9,11,18,28,30,32,35-octaene-36-carboxylate","1",152,2059.83333333333,FALSE
"9,9-Oxybis8-Hydroxy-5,6-Dimethoxy-2-Propyl-4H-Benzo[G]Chromen-4-One","5",80,4480.83333333333,FALSE
"Georatusin","7",92,1143.5,FALSE
"methyl 12-{17-ethyl-6-methoxy-3,13-diazapentacyclo[13.3.1.0,.0,.0,]nonadeca-2(10),4,6,8-tetraen-5-yl}-15-ethylidene-17-methyl-10,17-diazatetracyclo[12.3.1.0,.0,]octadeca-3(11),4,6,8-tetraene-18-carboxylate","7",108,1719.5,FALSE
"(1s,2s,5s,8r,9s,11s,13r,15r,16s,19s)-5,19-bis(furan-3-yl)-1,2,8,16-tetramethyl-12-thia-4,20-diazapentacyclo[11.8.0.0,.0,.0,]henicosane","1",66,2442,FALSE
"PC(O-16:0/13:0)","2",108,1928.5,FALSE
"Grossamide","2",88,2248,FALSE
"rankiniridine","7",24,738,FALSE
"Ginsenoside Rh3","7",67,5972,FALSE
"Agistatin B","6",1,0,FALSE
"Stachyose","3",136,1520,FALSE
"Fungichromin B","2",91,1748.5,FALSE
"PC(O-18:0/12:0)","7",61,1650,FALSE
"PC(O-16:0/17:2(9Z,12Z))","4",27,0,FALSE
"PC(18:0/10:0)","7",127,419.5,FALSE
"Icosalide B","7",56,60,FALSE
"Cer(t17:0(16Me)/23:0(2OH[R]))","5",78,1221,FALSE
"PC(12:0/20:1(11Z))","3",86,430,FALSE
"2''-O-beta-L-galactopyranosylorientin","4",31,693,FALSE
"PC(P-18:0/16:0)","3",73,4021.5,FALSE
"PC(10:0/22:0)","2",92,1298,FALSE
"PC(0:0/20:4(5Z,8Z,11Z,14Z))","5",60,28,FALSE
"[(1R,2R,3R,4R,7S,10R,11R,14S)-2,3,10-triacetyloxy-4,14,15,15-tetramethyl-8-methylidene-13-oxo-7-tetracyclo[9.3.1.01,9.04,9]pentadecanyl] (E)-3-phenylprop-2-enoate","3",84,2665,FALSE
"Gomisin D","2",93,1099,FALSE
"PC(O-18:0/15:1(9Z))","7",115,1417,FALSE
"(2r)-1-[(2s,6r)-6-[(2s)-2-hydroxypentyl]-1-methylpiperidin-2-yl]pentan-2-ol","2",2,0,FALSE
"5-[(1R,4R,6R)-1,4-dihydroxy-2,6-dimethylcyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoic acid","2",1,0,FALSE
"4',5'-Dihydroxy-7-methoxy-5,2'-oxido-4-phenylcoumarin","3",1,0,FALSE
"3,10-dihydroxy-5-methyl-12-methylidene-7-azaheptacyclo[9.6.2.0,.0,.0,.0,.0,]nonadecan-19-yl acetate","8",1,0,FALSE
"Beta-Isorhodomycinone","2",1,0,FALSE
"1-({4-[2-hydroxy-5-(hydroxymethyl)phenoxy]phenyl}methyl)-6-methoxy-2-methyl-3,4-dihydro-1h-isoquinolin-7-ol","2",2,0,FALSE
"N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine","7",1,0,FALSE
"(4Z)-4-[(2E,4R,6E)-8-[(2R,3S,6R,8R,10S)-2-ethyl-10-hydroxy-3-methyl-1,7-dioxaspiro[5.5]undecan-8-yl]-4,6-dimethylocta-2,6-dienylidene]-6-hydroxy-7-methylisochromen-1-one","3",2,1668,FALSE
"2-hydroxy-n-(1,3,4-trihydroxyoctadec-8-en-2-yl)pentacosanimidic acid","4",1,0,FALSE
"PG 36:2","9",1,0,FALSE
"Chavicol","7",1,0,FALSE
"2-amino-4-methylhex-4-enoic acid","10",1,0,FALSE
"Acenaphthylene","11",1,0,FALSE
"hyocholic acid","6",1,0,FALSE
"4-Hydroxycoumarin","12",1,0,FALSE
"Indospicine","2",1,0,FALSE
"2,2,6,8-tetramethyl-7,11-dioxatricyclo[6.2.1.0,]undec-4-ene","6",3,1699,FALSE
"(2e,4e)-n-(2-methylbutyl)deca-2,4-dienimidic acid","13",1,0,FALSE
