"node","module","degree","betweenness","is_hub"
"5,7,4'-Trimethoxy-4-Phenylcoumarin","5",256,1206,FALSE
"Sesquiterpenoid 2","2",109,602,FALSE
"Libertellenone G","5",240,986,FALSE
"4-Hexylresorcinol","4",2,0,FALSE
"N-Butylbenzenesulfonamide","2",7,109,FALSE
"9a-ethoxy-3,4a,5-trimethyl-4h,5h,8ah,9h-naphtho[2,3-b]furan-2,6-dione","1",69,103,FALSE
"Moupinamide","4",128,1172.5,FALSE
"(4E,8E,9Me-d19:2)sphingosine","4",233,1010,FALSE
"methylamine,n,n-bis(n.-decyl)","3",241,2307.33333333333,FALSE
"Dehydrophytosphingosine","2",144,505.5,FALSE
"Coniferaldehyde","2",10,14,FALSE
"pregn-4-ene-3,20-dione","1",222,2704,FALSE
"icosa-2,4-dienimidic acid","5",104,420,FALSE
"(1s,2r,3r,5s,9s,10s,11s,12s,13r)-2,3,11,12-tetrahydroxy-2,11-dimethyl-6-methylidene-8,14-dioxatetracyclo[8.4.0.0,.0,]tetradecan-7-one","3",215,987,FALSE
"2-oxo-nonadecanoic acid","3",119,235,FALSE
"Ankorine","3",265,1956.5,FALSE
"N-hydroxy arachidonoyl amine","1",155,1656,FALSE
"(4aS,7R)-7-ethenyl-4b,10-dihydroxy-1,1,4a,7-tetramethyl-3,4,5,6-tetrahydro-2H-phenanthren-9-one","4",130,2368,FALSE
"Anandamide (18:4","3",128,1156.5,FALSE
"(2s)-12-[(2r,5s,6s)-5-hydroxy-6-methylpiperidin-2-yl]dodecane-1,2-diol","3",196,1143,FALSE
"3-oxo-nonadecanoic acid","1",207,2096,FALSE
"Phytosphingosine","1",230,1351.5,FALSE
"Cyathin A3","1",204,1686.83333333333,FALSE
"3-[9-hydroxy-5,9-dimethyl-4-(prop-1-en-2-yl)tricyclo[6.2.2.0,]dodecan-5-yl]propanoic acid","5",163,2432,FALSE
"Dodeca-2E,4E-dienoic acid 4-hydroxy-2-phenylethylamide","3",192,775,FALSE
"Emeheterone","1",228,773.5,FALSE
"Periconiasin G","4",173,1885,FALSE
"Botryosphaeridione","12",1,0,FALSE
"(1'S,2'R,3R,7'R,9'S)-6'-acetylspiro[1H-indole-3,10'-4-oxa-12-azatricyclo[7.2.1.02,7]dodec-5-ene]-2-one","3",220,1992.5,FALSE
"2,14-Dihydroxy-2,6,10,14-tetramethyl-3,10,15-hexadecatrien-5-one","2",221,507.5,FALSE
"Oleoyl Ethanolamide","3",134,125.5,FALSE
"corianol","2",128,789,FALSE
"n-lauryl-5-hydroxyanthranilate","3",202,545.5,FALSE
"11-(3-hexyloxiran-2-yl)-9-hydroxyundeca-7,10-dienoic acid","1",248,591,FALSE
"20-HEDE","4",171,697,FALSE
"Iso-5-methoxyafrormosin","3",190,1317,FALSE
"(2s,3s,6r)-6-(13-hydroxytetradecyl)-2-methylpiperidin-3-ol","5",101,3643,FALSE
"2-[(9z)-hexadecenoyl]glycerol","4",222,866.333333333333,FALSE
"Penaresidin B","3",269,2889,FALSE
"N,N-dimethyl-Safingol","3",181,528,FALSE
"Sch 725674","1",226,4825,FALSE
"(1s,2s,5s,6s,9r,11r,12s,13r)-11-hydroxy-6,13-dimethyl-7-azapentacyclo[10.8.0.0,.0,.0,]icosa-14,17-dien-16-one","2",232,811,FALSE
"2-Palmitoylglycerol","2",271,1784,FALSE
"Alstonoxine B","3",90,377,FALSE
"Asperidine C","3",210,970.5,FALSE
"17-methyl-phytosphingosine","3",195,1016.83333333333,FALSE
"n-(2-methylpropyl)hexadec-2-enimidic acid","2",123,1320,FALSE
"Palmitoyl Serinol","1",239,1112.83333333333,FALSE
"docosa-9,12,15-trien-1-ol","1",69,107,FALSE
"2,3-dihydroxypropyl hexadecanoate","1",219,969.5,FALSE
"(1r,4s,14r)-4-methoxy-7,11,15,15-tetramethylbicyclo[12.1.0]pentadeca-2,6,10-triene-3-carboxylic acid","1",183,1074,FALSE
"(4aR,5aS,9R)-9-ethynyl-9a,11b-dimethylhexadecahydrocyclopenta[1,2]phenanthro[8a,9-b]oxirene-3,9-diol","3",234,3298.16666666667,FALSE
"(1s,2s,5r,6s,8s,11s,14r,17s,20r)-6,14-dimethyl-10,16,18-trioxahexacyclo[12.5.1.1,.0,.0,.0,]henicosan-9-one","3",194,1863,FALSE
"1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid","5",180,540,FALSE
"Viridone","2",120,604.333333333333,FALSE
"14-methyl-1-(pyrrolidin-1-yl)hexadecan-1-one","4",134,1655.5,FALSE
"Marrubiin","5",274,1140,FALSE
"Megastachine","2",237,1019.5,FALSE
"(5S,8R)-3,8-dimethoxy-2-methyl-5-octyl-5,6,7,8-tetrahydro-1H-quinolin-4-one","1",285,1121.33333333333,FALSE
"1,10-dimethyl-6-methylidene-5-oxo-4,14-dioxatricyclo[7.4.1.0,]tetradecan-2-yl 2-methylpropanoate","1",224,1504,FALSE
"Laingolide A","2",223,587.5,FALSE
"6-Pentadecylbenzene-1,2,4-triol","4",178,1463,FALSE
"(2s,18ar)-18,18a-dihydroxy-2-methyl-3,4,5,6,7,8,9,10,11,12,13,14-dodecahydro-2h-1-benzoxacyclohexadecin-16-one","2",141,1310,FALSE
"7Z-Tricosen-11-one","5",193,1481,FALSE
"Lespecyrtin F1","2",287,2048.5,FALSE
"Polyveoline","2",209,2399,FALSE
"5beta-pregnane-3,20-dione","4",6,90,FALSE
"5-[5-(1,3-dihydro-2-benzofuran-5-yl)-3,4-dimethyloxolan-2-yl]-1,3-dihydro-2-benzofuran","4",12,1820,FALSE
"Hygrophorone B14","2",209,364,FALSE
"lithocholic acid","2",198,1554,FALSE
"methyl 2-[(2r,6r)-6-tridecyloxan-2-yl]acetate","2",199,194.5,FALSE
"Erucamide","1",99,605,FALSE
"(2e)-3-[(2s,3s)-2-(2h-1,3-benzodioxol-5-yl)-7-methoxy-3-methyl-2,3-dihydro-1-benzofuran-5-yl]prop-2-en-1-ol","1",228,1456,FALSE
"(2E,4E,12Z)-N-(2-methylpropyl)octadeca-2,4,12-trienamide","1",186,809,FALSE
"Vibsanol","1",222,1155,FALSE
"Docosanamide","4",111,363,FALSE
"Fortimicin Ke","3",198,1604.16666666667,FALSE
"Erucic acid","3",199,1229.5,FALSE
"(2S,3S,4R)-2-aminoicosane-1,3,4-triol","3",240,2354.66666666667,FALSE
"4-({11-hydroxy-4,4-dimethyl-3,5,8-trioxatricyclo[7.4.0.0,]trideca-1(13),9,11-trien-6-yl}methyl)benzene-1,2-diol","4",224,2152,FALSE
"Hydroxygelsemicine","1",230,4486,FALSE
"Darutigenol","4",121,1010.5,FALSE
"3beta,14beta,20-trihydroxypregn-5-ene-18-oic-(18-20)-lactone","1",201,1227,FALSE
"methyl 3-[(1r,2r,3s,10s,12s,13r)-13-isopropyl-1-methyl-11-azapentacyclo[8.5.0.0,.0,.0,]pentadecan-2-yl]propanoate","2",161,1294,FALSE
"CocamidopropylBetaine","2",224,537,FALSE
"Chimonanthin","4",148,3053.5,FALSE
"N-(3-Methoxybenzyl)Tetradecanamide","2",194,1115,FALSE
"Ilanefuranone","3",237,1112,FALSE
"2,3-Dihydro-2,3-dihydroxy-4-(4-methoxyphenyl)-1H-phenalen-1-one","2",85,888,FALSE
"[1-(1-aminoethyl)-9a-methyl-7-(methylamino)-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-11a-yl]methanol","2",145,1108.5,FALSE
"eupatorin","1",210,828,FALSE
"5,14-dihydroxy-15-(3-methylbut-2-en-1-yl)-8,17-dioxatetracyclo[8.7.0.0,.0,]heptadeca-1(10),2,4,6,11,13,15-heptaene-4-carbaldehyde","5",235,1904.5,FALSE
"(10s,11s,15r)-10-(2h-1,3-benzodioxol-4-yl)-4,6,13-trioxatetracyclo[7.7.0.0,.0,]hexadeca-1,3(7),8-trien-12-one","1",175,183,FALSE
"(1S,2R,6S,7S,9S,12R)-9-hydroxy-2,6-dimethyl-12-propan-2-yl-13,14-dioxatetracyclo[10.2.2.01,10.02,7]hexadec-10-ene-6-carboxylic acid","3",228,422,FALSE
"Marinopyrazinone B","3",223,2525,FALSE
"URSODEOXYCHOLATE","5",252,1093,FALSE
"(2e,4e)-1-(piperidin-1-yl)octadeca-2,4-dien-1-one","1",184,450,FALSE
"5,5,9,14-tetramethyl-15-oxapentacyclo[11.3.1.0,.0,.0,]heptadecan-2-yl acetate","1",197,1022,FALSE
"Brasoside","5",236,946.666666666667,FALSE
"Lanopylin B2","3",247,1535.66666666667,FALSE
"DEOXYCHOLATE","3",190,369.5,FALSE
"8'-amino-1-methoxy-2'-propanoyl-3',10'-dioxaspiro[indole-3,6'-tricyclo[3.3.2.0,]decan]-2-one","1",135,913,FALSE
"Methyl homosecodaphniphyllate","3",255,1235.5,FALSE
"Eicosanoyl-EA","1",159,1935,FALSE
"13-Tigloyloxy-17-oxolupanine","1",63,714,FALSE
"6,7-Dihydrotabersonine","3",217,672,FALSE
"1-ethyl-6,7,8-trihydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-2-one","2",288,2421,FALSE
"1-(1-Oxo-2-octadecenyl)piperidine","4",133,1245,FALSE
"A88696F","5",197,669,FALSE
"TURANOSE","5",230,533,FALSE
"Akd-2A","1",198,1054.5,FALSE
"Hexadecanoic acid 2-phenylethylamide","1",176,901.5,FALSE
"Trisindoline","3",211,1124,FALSE
"1-Monostearin","1",106,605,FALSE
"1-{4-methoxy-2,12-diazahexacyclo[14.3.2.1,.0,.0,.0,]docosa-3(8),4,6-trien-2-yl}ethanone","5",266,2019.5,FALSE
"6-(1-ethoxyethyl)-5,7-dimethoxy-2,2-dimethyl-2H-chromene","4",2,0,FALSE
"[(1ar,3ar,8ar)-1a-isopropyl-3a-methyl-2h,3h,4h,7h,8h-azuleno[1,8a-b]oxiren-6-yl]methyl 4-methoxybenzoate","5",202,1989.5,FALSE
"Glyceryl linolenate","3",119,1105.5,FALSE
"Puemiricarpene","2",214,2864.5,FALSE
"2,6-Bis(3-methyl-2-butenyl)-4-[2-(3,5-dihydroxyphenyl)ethenyl]phenol","1",204,3150.5,FALSE
"8,8a-Deoxyoleandolide","3",210,2389,FALSE
"(3as,3br,5ar,6s,7s,9ar,9bs,11as)-1-[(1s)-1-(dimethylamino)ethyl]-9a,11a-dimethyl-3h,3ah,3bh,4h,5h,5ah,6h,7h,8h,9h,9bh,10h,11h-cyclopenta[a]phenanthrene-6,7-diol","2",251,3824.5,FALSE
"(R)-4-((3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid","3",154,779,FALSE
"CHOLATE","1",233,604.5,FALSE
"Asperimide B","3",261,1981.5,FALSE
"(2s,3r,4s,5s,6r)-2-{[(1s,4r,6r,7s)-7-hydroxy-1,3,3-trimethyl-2-oxabicyclo[2.2.2]octan-6-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol","4",157,1121.5,FALSE
"(1-{14-methoxy-7,11-dimethyl-5-oxapentacyclo[8.8.0.0,.0,.0,]octadec-16-en-6-yl}ethyl)dimethylamine","3",277,2623.5,FALSE
"Liangshanine","2",296,1472.5,FALSE
"(1S,3R,6S,6aR,6bR,8S,9S,11R,11aR,12R,12aR,14R)-1-ethyl-6,8,11-trihydroxy-3-methyl-10-methylenetetradecahydro-3,6a,12-(epiethane[1,1,2]triyl)-9,11a-methanoazuleno[2,1-b]azocine 1-oxide","1",212,1238.5,FALSE
"Beilschmiedic acid B","1",162,2758,FALSE
"Pseudoalteromone B","3",6,0,FALSE
"N-(m-Methoxybenzyl)hexadecanamide","1",283,1550,FALSE
"Hygrophorone B16","2",118,1308,FALSE
"MELIBIOSE","5",210,5210,FALSE
"Corymbi-7,13E-dienolide","4",200,918.5,FALSE
"Palmarumycin B5","5",261,3026.5,FALSE
"15-oxo-18Z-tetracosenoic acid","1",210,1269,FALSE
"1-methyl-5,7-diphenyl-6-(3,4,5,6-tetrahydropyridin-2-yl)-octahydro-2h-quinoline","1",234,483.5,FALSE
"N-(3-Methoxybenzyl)palmitamide","1",101,1360,FALSE
"Cytosporin E","1",292,1366.08333333333,FALSE
"Magnoporphine","5",259,888.333333333333,FALSE
"5beta-pregnane-11beta,17alpha,20alpha,21-tetrol-3-one","2",122,585,FALSE
"Neodolastane","2",232,1412.5,FALSE
"Campafungin B","4",158,681,FALSE
"Dioctyl Phthalate","2",199,1129.5,FALSE
"perovskatone A","4",55,245,FALSE
"5,5,9,13-tetramethyl-7-(phenylmethylidene)tetracyclo[11.2.1.0,.0,]hexadec-14-ene-6,12-dione","4",139,1872,FALSE
"(1S,2S,3R,6R,7R,10S,11S,12S)-2-[5-(4-hydroxyphenyl)pentyl]tetracyclo[8.2.1.03,12.06,11]trideca-4,8-diene-7-carboxylic acid","3",206,2042.5,FALSE
"Cyahookerin B","1",186,1435.5,FALSE
"N-[(4-hydroxy-3-methoxyphenyl)methyl]hexadecanamide","3",189,1456,FALSE
"11-decyl-11h-5,10-dioxatetraphen-12-one","1",224,1475.66666666667,FALSE
"Oxaclausarin","1",145,289,FALSE
"Aphidicolin A4","1",178,641.5,FALSE
"Verazine","2",131,863.5,FALSE
"Akaeolide","5",258,1546.5,FALSE
"Ergosta-4,6,8,22-tetraen-3-one","4",128,1113,FALSE
"2-[2-(azepan-1-yl)-2-oxoethyl]-1-hydroxy-1-phenyl-decahydropyrido[1,2-a]azepin-4-one","1",207,1701.83333333333,FALSE
"(2s,3as,5s,6r,7ar)-2-[(8z)-pentadec-8-en-1-yl]-hexahydro-1-benzofuran-3a,5,6,7a-tetrol","2",102,1240.5,FALSE
"Xylacremolide A","5",76,974,FALSE
"(4r)-7-hydroxy-4-(4-hydroxy-3-methoxyphenyl)-5-[(1e)-2-(4-hydroxyphenyl)ethenyl]-3,4-dihydro-1-benzopyran-2-one","5",266,833.5,FALSE
"26-Hexacosanolide","3",210,1308,FALSE
"PC(9:0/0:0)","3",113,421.5,FALSE
"Icariside F2","1",168,1316,FALSE
"Sorbitane Monopalmitate","5",149,248,FALSE
"Berkchaetoazaphilone C","1",170,1005,FALSE
"Feretoside","5",148,49.5,FALSE
"N-(3,4-dimethoxybenzyl)-hexadecanamide","5",225,1561,FALSE
"2',6'-Dihydroxy-3'-(1-p-menthen-3-yl)-4'-methoxychalcone","5",285,842,FALSE
"11-hydroxy-7-methyl-17-methylidene-5-azahexacyclo[9.6.2.0,.0,.0,.0,]nonadec-4-en-14-yl 2-methylbutanoate","3",170,1198,FALSE
"(1'r,2r,2's,4's,5s,8's,9's,12's,13's,16's,18's)-5,9',13'-trimethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0,.0,.0,]icosan]-16'-ol","1",186,2077.66666666667,FALSE
"(1s,2s,4s,9s,10r)-14-oxo-7,15-diazatetracyclo[7.7.1.0,.0,]heptadecan-4-yl (3r,5e)-3-hydroxyoct-5-enoate","3",200,2308.5,FALSE
"Azaphilone Multiformin B","1",208,925,FALSE
"4,6,12-trihydroxy-3,5,7,9,11,13-hexamethyl-14-propyl-1-oxacyclotetradecane-2,10-dione","5",239,664.5,FALSE
"Irisflorentin","2",130,2373,FALSE
"Erycristin","5",268,1258,FALSE
"Lincomycin B","2",275,1403.5,FALSE
"8-hydroxy-1,6-dimethoxy-3,4-dihydro-1H-isochromene-7-carbaldehyde","5",5,15,FALSE
"Steganone","2",144,424,FALSE
"1-{5-[(6,8-dimethyl-octahydro-1h-quinolizin-4-yl)methyl]-7-methyl-octahydro-2h-quinolin-1-yl}ethanone","3",220,1695.5,FALSE
"2-acetoxy-4-pentadecylbenzoic acid","2",151,1699,FALSE
"25-hydroxy-ergosta-4,6,8(14),22E-tetraen-3-one","3",190,2038,FALSE
"9-(2,3-dihydroxy-3-methylbutyl)-8,11-dihydroxy-2,2-dimethyl-1,5-dioxatetraphen-10-one","3",227,3619,FALSE
"Lespecyrtin E6","5",222,1923.5,FALSE
"16-hydroxy-7-[hydroxy(phenyl)methyl]-5,5,9,16-tetramethyltetracyclo[10.2.2.0,.0,]hexadec-13-en-6-one","1",290,2661.5,FALSE
"Rubiginone I","2",21,491,FALSE
"(4as,5s,6ar,8ar,12as,12br,14ar,14br)-4,4,6a,8a,11,11,14b-heptamethyl-2,3,4a,5,6,8,9,10,12,12a,12b,13,14,14a-tetradecahydro-1h-picen-5-ol","4",123,956,FALSE
"3beta-Hydroxy-(22E,24R)-ergosta-5,8,22-trien-7-one","2",249,1603,FALSE
"(3s,4ar,6ar,6bs,8ar,12ar,14ar,14br)-4,4,6a,6b,11,11,14b-heptamethyl-2,3,4a,5,6,7,8,8a,9,10,12,12a,14,14a-tetradecahydro-1h-picen-3-ol","5",292,1972,FALSE
"14-Demethyllanosterol","4",143,2110,FALSE
"4,4,6a,6b,10,10,14b-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,9,10,11,12,12a,12b,13,14,14a,14b-icosahydropicen-3-ol","5",188,1774,FALSE
"Phomopsisin A","4",174,1769,FALSE
"5-Carboxymethyl-2-Propylchromone","4",2,0,FALSE
"Hippeastrine","4",4,773,FALSE
"Eudesmin","1",217,904,FALSE
"(1r,3r,8r,9r,10r,13s)-3-ethoxy-6,9,10-trimethyl-5-oxo-4,14-dioxatetracyclo[7.5.0.0,.0,]tetradec-6-en-8-yl (2z)-2-methylbut-2-enoate","4",52,71,FALSE
"6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole","1",198,429,FALSE
"20-Isosolafloridine","1",178,1813.5,FALSE
"(1s,3r,7r,8s,11s,12s,15r,16r)-7,12,16-trimethyl-15-[(2r)-6-methylheptan-2-yl]pentacyclo[9.7.0.0,.0,.0,]octadecan-6-one","5",252,1186,FALSE
"(3beta,22E)-stigmasta-5,22-dien-3-ol","3",185,2095,FALSE
"2H-Oxireno[1,10a]phenanthro[3,2-b]furan-10(11bH)-one, 5,7-bis(acetyloxy)-3,3a,4,5,6,7,7a,7b,8,8a-decahydro-4,4,7a,11-tetramethyl-, (1aS,3aR,5S,7S,7aR,7bS,8aR,11bR)-","4",112,373,FALSE
"Lupinisoflavone G","5",275,1795.5,FALSE
"PC(O-8:0/2:0)","2",216,1634,FALSE
"28:5(10Z,13Z,16Z,19Z,22Z)","4",135,1329,FALSE
"Xylacremolide B","1",198,3296.5,FALSE
"Cis-Bis(Methylthio)Silvatin","1",102,1710.5,FALSE
"Eudoraenol","3",160,720.5,FALSE
"Dechlororoseophilin","3",189,1921.5,FALSE
"Biverlactone A","1",16,393,FALSE
"Brevione C","5",77,0,FALSE
"Abyssinin III","3",271,1193.5,FALSE
"Paecilonic acid B","2",107,304,FALSE
"6,7-dimethyl-4-(((4-oxo-3-phenyl-4H-chromen-7-yl)oxy)methyl)-2H-chromen-2-one","2",43,13,FALSE
"Scutalbin C","3",193,1101.5,FALSE
"Varioxiranol I","5",298,2079.5,FALSE
"1,5-dihydroxy-3,6-dimethoxy-2,7-diprenylxanthone","2",248,2488,FALSE
"Xerophilusin G","4",202,1008.5,FALSE
"Koelpinin C","3",171,2068,FALSE
"Leupeptin","4",209,1830,FALSE
"flueggine B","5",189,674.5,FALSE
"Methyldehydrograviphane","2",133,1368.5,FALSE
"Sorbitane Monooleate","2",140,667,FALSE
"Gymnasterone B","2",272,1967.5,FALSE
"10-hydroxy-2,2,9,9,12a,14a-hexamethyl-1,2,3,4,4a,5,6b,7,8,8a,9,10,11,12,12a,12b,13,14,14a,14b-icosahydropicene-4a-carbaldehyde","4",173,1530.5,FALSE
"Rickiol A","2",210,42,FALSE
"Neoruscogenin","1",189,570,FALSE
"(1S,2R,5R,6R,10R,13S,15S)-5-[(2R,3E,5R)-5,6-dimethylhept-3-en-2-yl]-6,10-dimethyl-16,17-dioxapentacyclo[13.2.2.0,.0,.0,]nonadec-18-en-13-ol","4",215,1046,FALSE
"Flabellinol","3",232,1036,FALSE
"15,17,18-trihydroxy-18-(methoxycarbonyl)-2,12-diazahexacyclo[14.2.2.1,.0,.0,.0,]henicosa-3,5,7-triene-2-carboxylic acid","1",241,2445,FALSE
"N-Stearoyltryptamine","3",209,1057.5,FALSE
"Beauveriolide IV","4",131,6969.5,FALSE
"(1r,4ar,6as,6br,8ar,10s,12ar,12br,14br)-1,4a,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,7,8,8a,10,11,12,12b,13,14b-tetradecahydropicene-1,10-diol","2",206,1383,FALSE
"Hecogenin","4",210,1547.5,FALSE
"Licoricidin","5",237,1475,FALSE
"Bicalamenene","4",126,2921.5,FALSE
"10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.0,.0,.0,.0,]tetracosane-4,5,7-triol","1",142,800.5,FALSE
"Ligulacephalin A","4",214,2171,FALSE
"AKML B","3",89,462,FALSE
"Sinensol E","3",217,2580.5,FALSE
"1-[8,8a-dimethyl-3-({3,4,5-trimethyl-5h,6h,7h,8h-naphtho[2,3-b]furan-2-yl}oxy)-4,4a,5,6,7,8-hexahydro-1h-naphthalen-2-yl]ethanone","4",162,1502.5,FALSE
"13alpha-Angeloyloxylupanine","3",14,90,FALSE
"Cer(t18:1(12E)/24:0(2OH[R]))","10",1,0,FALSE
"16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one","5",212,1702,FALSE
"4,4,6b,8a,10a,11,13b-heptamethyl-docosahydropiceno[2,3-b]oxirene-3,8-diol","4",148,1528.5,FALSE
"(1s,3as,5as,5br,7ar,11ar,11br,13br)-1-isopropyl-5a,5b,8,8,11a-pentamethyl-9-oxo-1h,2h,3h,4h,5h,6h,7h,7ah,10h,11h,11bh,12h,13bh-cyclopenta[a]chrysene-3a-carbaldehyde","1",192,1393,FALSE
"(3s,4ar,6ar,6bs,8as,12as,14ar,14br)-8a-(hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,9,10,12,12a,14,14a-dodecahydropicen-3-ol","4",182,933.5,FALSE
"Kopsiloscine C","1",295,2313.5,FALSE
"7-Methoxy-2-Methyl-3,4-Dihydro-1H-Isoquinolin-6-Ol","11",2,742,FALSE
"Artemidinol","11",2,4625,FALSE
"Cephalosporolide J","11",2,1786,FALSE
"1,5-dihydroxy-7,7,10a-trimethyl-3,5'-bis(propan-2-yl)-5,6,6a,7,8,9,10,10a-octahydro-2H-spiro[acephenanthrylene-4,2'-bicyclo[3.1.0]hexan]-2-one","1",250,2320,FALSE
"(1r,13r,15r,18r)-9,15-dimethoxy-5,7-dioxa-12-azapentacyclo[10.5.2.0,.0,.0,]nonadeca-2,4(8),9,16-tetraen-18-yl pyridine-3-carboxylate","2",209,1990,FALSE
"Nonaethylene glycol","2",252,1018,FALSE
"Olean-12-en-28-oic acid, 3-hydroxy-, (3beta,5xi,9xi,18xi)-","3",192,1337,FALSE
"3-benzyl-5,11-dihydroxy-6,9,12-triisopropyl-1,7-dioxa-4,10-diazacyclododeca-4,10-diene-2,8-dione","2",105,1563,FALSE
"5,6-dehydro-7-deacetyl-7-oxogedunin","1",68,855.5,FALSE
"Anthracyclinone Blue B","1",221,1397,FALSE
"Schizine B","3",264,1102.5,FALSE
"n-{18-hydroxy-10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.0,.0,.0,.0,]tetracosan-7-yl}ethanimidic acid","1",301,2067.08333333333,TRUE
"pseudolaric acid B","2",185,1581.5,FALSE
"2,6,6,10,14,17,17-heptamethyl-21,22-dioxahexacyclo[18.2.2.0,.0,.0,.0,]tetracos-23-ene-7,8-diol","3",268,2790,FALSE
"Chrodrimanin K","4",218,1079.66666666667,FALSE
"Oleanonic acid","2",186,1783,FALSE
"Aureoverticillactam","4",229,1353.5,FALSE
"25(R)-spirost-5-en-3beta,7beta,12beta,21-tetrol","3",186,1649.5,FALSE
"(4E,10E)-18-benzyl-7-hydroxy-6,8,15,16-tetramethyl-2,14-dioxa-19-azatetracyclo[10.8.0.01,17.013,15]icosa-4,10-diene-3,20-dione","3",179,3603,FALSE
"17-hexyl-3,4-dihydroxy-2-(hydroxymethyl)-hexadecahydropyrano[2,3-b]1,4-dioxacyclohexadecan-6-one","5",203,3071,FALSE
"15-(1-hydroxyethyl)-1,2,6,6,10,18-hexamethyl-14,23-dioxahexacyclo[11.8.1.1,.0,.0,.0,]tricosan-7-ol","2",186,855.5,FALSE
"(4as,6as,6br,8ar,12as,12bs,14bs)-12a-(hydroxymethyl)-2,2,6a,6b,9,9-hexamethyl-10-oxo-3,4,5,6,7,8,8a,11,12,12b,13,14b-dodecahydro-1h-picene-4a-carboxylic acid","1",269,1309,FALSE
"(3beta)-3-hydroxyolean-12-en-28-oic acid","2",192,981.5,FALSE
"PE(0:0/18:1(9Z))","2",252,1593.5,FALSE
"(1r,2s,7s,8r,9s)-12-hydroxy-11-isopropyl-2,6,6-trimethyl-15-(4-methylpent-3-en-1-yl)-10,13-dioxotetracyclo[7.4.4.0,.0,]heptadeca-11,15-diene-8-carbaldehyde","4",209,3191,FALSE
"(2s,3r,4s,5s,6r)-2-{[(3s,6e)-3,7-dimethyloctadeca-1,6-dien-3-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol","2",117,2469.5,FALSE
"2-((4R)-4-((3R,5R,6S,7R,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid","5",161,1308,FALSE
"8Beta-O-Methyl-4'-Demethoxy-3',4'-Methylenedioxyrocaglaol","1",174,46.5,FALSE
"PE(0:0/18:0)","2",142,1477.33333333333,FALSE
"Daphnetoxin","5",253,1161.5,FALSE
"1,2,5,15,19,19-hexamethyl-8-(propan-2-yl)-11-oxahexacyclo[12.8.0.0,.0,.0,.0,]docosan-18-ol","2",149,1344,FALSE
"Hemsleyatine","5",246,836.5,FALSE
"12a-(hydroxymethyl)-2,2,6a,6b,9,9-hexamethyl-10-oxo-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,12a,12b,13,14b-octadecahydropicene-4a-carboxylic acid","3",246,1274.5,FALSE
"Cyathinin D","3",185,2399,FALSE
"Hispiduloside","4",180,444.5,FALSE
"Pseudobaptigenin 7-O-glucoside","10",7,3136,FALSE
"Lantanoic acid","5",228,1082.5,FALSE
"5-O-methylvisammioside","1",17,134,FALSE
"Ent-paeciloketal A","1",216,1322.5,FALSE
"Huptremule D","1",162,414,FALSE
"Fluvirucin B6","3",208,1165,FALSE
"glycyrrhetic acid","1",211,693.5,FALSE
"Anemosapogenin","1",183,1726.5,FALSE
"auricularine","1",177,923,FALSE
"Cyclo-(L-Ile-L-Glu-L-Ile-L-Glu)","2",135,9491.5,FALSE
"(2S,4S,7R,8S,9S,12R,13R,16R,19S,20R)-2,9,13,19-tetramethyl-7-(4-methyl-2-oxopent-3-en-1-yl)-5,17-dioxahexacyclo[10.10.0.0^{2,9}.0^{4,8}.0^{13,20}.0^{16,19}]docos-1(22)-ene-6,18-dione","4",26,1197.5,FALSE
"Kopsimaline A","4",220,923,FALSE
"8-(3,3-dimethyloxiran-2-yl)-8-methoxy-4,6,12,17,17-pentamethyl-9-oxahexacyclo[11.9.0.0,.0,.0,.0,]docosan-18-one","3",125,1176.5,FALSE
"Kermadecin A","3",224,946.5,FALSE
"11-heptadecyl-11h-5,10-dioxatetraphen-12-one","5",235,4993.5,FALSE
